movieCd,salesAcc,audiAcc,movieNm_box,actors,directors,genres,nations,repNationNm,productionCompanies
20197617,174844550,22534,정글북: 마법 원정대,,막심 파디브,애니메이션|어드벤처|판타지,러시아,,
20197654,2181446482,224286,소울메이트,김다미|전소니|변우석|장혜진|박충선,민용근,드라마,한국,,클라이맥스 스튜디오(주)|(주)앤드마크|(주)스튜디오앤뉴|(주)키이스트
20197691,136085120,17510,잃어버린 세계를 찾아서,휴 잭맨|조 샐다나|자크 갈리피아나키스|엠마 톰슨,크리스 버틀러,애니메이션|어드벤처,미국,,
20197721,1449389822,177046,엔젤 해즈 폴른,제라드 버틀러|모건 프리먼|대니 휴스턴|프레드릭 슈미트|로시 윌리엄스,릭 로먼 워,액션|스릴러,미국,,
20197723,27918170,3189,킹 오브 프리즘 -샤이니 세븐 스타즈-,우치다 유우마,히시다 마사카즈,애니메이션,일본,,
20197783,70092700,8087,철벽선생,하마베 미나미|타케우치 료마,츠키카와 쇼,멜로/로맨스,일본,,
20197803,114733135850,13737960,겨울왕국 2,크리스틴 벨|이디나 멘젤|조시 게드|조나단 그로프,제니퍼 리|크리스 벅,애니메이션,미국,,
20197846,2239150478,260136,악질경찰,이선균|전소니|박해준|송영창|박병은,이정범,범죄|드라마,한국,,청년필름(주)|다이스필름(주)
20197853,70967020,9072,잔칫날,하준|소주연|이지현|오치운|이정은,김록경,드라마|가족,한국,,스토리텔러 픽처스
20197863,4799281080,530659,침입자,송지효|김무열|김무열|예수정|허준석,손원평,미스터리|스릴러,한국,,(주)비에이엔터테인먼트
20197922,38572407900,4353414,다만 악에서 구하소서,황정민|이정재|박정민|박소이|최희서,홍원찬,범죄|액션,한국,,(주)하이브미디어코프
20197981,42900040,5194,패트와 매트: 우당탕탕 크리스마스,,마렉 베네슈,애니메이션|가족,체코,,
20197987,199834300,24030,더 길티,야곱 세데르그렌,구스타브 몰러,스릴러,덴마크,,
20198023,40076280,5158,고릴라와 슈퍼레이스,,라스무스 A. 실버르센,애니메이션,노르웨이,,
20198043,38289800,4609,아픈 만큼 사랑한다,박누가|추상미|김주희|이규석|김정옥,임준현,다큐멘터리,한국,,KBS 미디어|(주)드림팩트엔터테인먼트
20198104,1117516684,131698,바이스,크리스찬 베일|에이미 아담스|스티브 카렐|타일러 페리|샘 록웰,아담 맥케이,드라마,미국,,
20198146,294761731,36252,콜레트,키이라 나이틀리|도미닉 웨스트|엘리너 톰린슨,워시 웨스트모어랜드,드라마,영국|미국|헝가리,,
20198182,793430560,97564,아내를 죽였다,이시언|안내상|왕지혜|서지영|문다은,김하라,스릴러|액션,한국,,단테미디어랩
20198183,5783708550,752466,뽀로로 극장판 보물섬 대모험,이선|이미자|김현지|홍소영|정미숙,김현호|윤창섭|김현호,애니메이션|가족,한국,,(주)오콘
20198184,86174480,11152,빅 2: 황금열쇠 대소동,서반석|김보나|이다은|최정윤,,애니메이션|가족|코미디|어드벤처,인도,,
20198291,860318613,99829,로켓맨,태런 에저튼|리처드 매든|브라이스 달라스 하워드|제이미 벨,덱스터 플레처,드라마|판타지,영국|미국,,
20198315,51118700,5925,캔 유 킵 어 시크릿?,레버른 콕스,,멜로/로맨스,미국,,
20198323,6051170190,811538,레드슈즈,클로이 모레츠|샘 클라플린|지나 거손|패트릭 워버튼|짐 래쉬,홍성호,애니메이션|코미디|판타지|어드벤처|멜로/로맨스,한국,,(주)싸이더스
20198374,6886660450,873099,신비아파트 극장판 하늘도깨비 대 요르문간드,김영은|김채하|신용우|양정화|김현지,변영규,애니메이션,한국,,(주)씨제이이엔엠
20198403,703309590,80608,파이브 피트,콜 스프로즈|헤일리 루 리차드슨|클레어 폴라니|파민더 나그라|모이세스 아리아스,저스틴 밸도니,드라마|멜로/로맨스,미국,,
20198414,28079682000,3314658,시동,마동석|박정민|정해인|염정아|최성은,최정열,드라마,한국,,(주)외유내강
20198421,1110698420,128990,좀비랜드: 더블 탭,우디 해럴슨|제시 아이젠버그|아비게일 브레스린|엠마 스톤,루벤 플레셔,액션|코미디|공포(호러),미국,,
20198430,6771166470,798920,나이브스 아웃,다니엘 크레이그|크리스 에반스|아나 디 아르마스|제이미 리 커티스|마이클 섀넌,라이언 존슨,미스터리|스릴러,미국,,
20198431,3493374670,394616,버즈 오브 프레이(할리 퀸의 황홀한 해방),마고 로비|메리 엘리자베스 윈스티드|저니 스몰렛|로지 페레즈|이완 맥그리거,캐시 얀,액션|어드벤처|범죄,미국,,
20198453,9159126110,1084514,롱 리브 더 킹: 목포 영웅,김래원|원진아|진선규|최귀화|주진모,강윤성,액션|드라마,한국,,주식회사 몬스터컴퍼니|(주)비에이엔터테인먼트
20198482,10504162428,1088338,드림,박서준|이지은|김종수|고창석|정승길,이병헌,코미디|드라마,한국,,(주)옥토버시네마|(주)노브레이크필름
20198526,34755710,3986,쓰리 세컨즈,블라디미르 마쉬코프|존 사베지,안톤 메거딕체브,드라마,러시아,,
20198597,646764550,79000,교회오빠,이관희|오은주|이소연|이소연|김양진,이호경,다큐멘터리,한국,,KBS|커넥트픽쳐스(주)
20198598,5690473976,681635,명탐정 피카츄,라이언 레이놀즈|저스티스 스미스|캐서린 뉴튼|수키 워터하우스|빌 나이,롭 레터맨,액션|어드벤처|코미디,미국,,
20198603,232331170,25629,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,스기야마 노리아키|시타야 노리코|카미야 히로시|카와스미 아야코,스도 토모노리,애니메이션|액션|판타지,일본,,
20198676,1091703648,130474,타오르는 여인의 초상,아델 에넬|노에미 멜랑,셀린 시아마,드라마,프랑스,,
20198681,8705255150,1045842,쥬만지: 넥스트 레벨,드웨인 존슨|잭 블랙|케빈 하트|카렌 길런|아콰피나,제이크 캐스단,액션,미국,,
20198701,109758020,14057,"미안해요, 리키",크리스 히친|데비 허니우드|데이브 터너,켄 로치,드라마,프랑스,,
20198818,1515980980,201946,프린스 코기,심규혁|김리흔|엄상현|김혜성|김현지,벤 스타센,애니메이션,벨기에,,
20198844,752444800,91358,아이 엠 마더,제니퍼 가너|존 갤러거 주니어,피에르 모렐,액션|드라마|스릴러,미국,,
20198890,506274000,39228,아이즈 온 미 : 더 무비,권은비|미야와키 사쿠라|강혜원|최예나|이채연,박재석,공연,한국,,씨제이포디플렉스 주식회사
20198912,141471840,18142,노무현과 바보들,노무현,김재희,다큐멘터리,한국,,(주)바보들
20198942,149600740,16900,아이리시맨,로버트 드 니로|알 파치노|조 페시|하비 케이틀,마틴 스코세이지,범죄|드라마|스릴러,미국,,
20198961,85402360,10727,더 킹: 헨리 5세,티모시 샬라메|조엘 에저튼|숀 해리스|릴리 로즈 멜로디 뎁,데이비드 미쇼,드라마,네덜란드,,
20198962,77481800,9615,결혼 이야기,스칼렛 요한슨|아담 드라이버|로라 던,노아 바움백,멜로/로맨스|드라마|코미디,영국,,
20198982,727808330,93471,크게 될 놈,김해숙|손호준|남보라|박원상|정자영,강지은,드라마,한국,,밀짚모자영화사(주)
20199063,345586690,46183,빅샤크2: 해저2만리,장병관|김소희|김보나|서반석|강은애,신우,애니메이션|어드벤처,중국,,
20199118,11791500,1398,어쩌다 룸메이트,뇌가음|동려아,소륜,멜로/로맨스,중국,,
20199189,106233260,13095,미스 스티븐스,릴리 레이브|티모시 샬라메|릴리 라인하트|앤서니 퀸틀,줄리아 하트,드라마,미국,,
20199302,60086190,6696,테스와 보낸 여름,소니 코프스 판 우테렌|조세핀 아렌센|트에보 게리츠마|제니퍼 호프만,스티븐 바우터루드,드라마,네덜란드,,
20199428,1074683960,133596,크롤,카야 스코델라리오|배리 페퍼,알렉산더 아야,액션|스릴러,미국,,
20199446,2196708910,268764,원스 어폰 어 타임... 인 할리우드,레오나르도 디카프리오|브래드 피트|마고 로비|에밀 허쉬|마가렛 퀄리,쿠엔틴 타란티노,드라마|코미디,미국,,
20199448,1610040820,194642,어린 의뢰인,이동휘|유선|최명빈|이주원|한대훈,장규성,드라마|가족,한국,,이스트드림시노펙스(주)
20199576,664297500,83522,러브 앳,프랑수아 시빌,위고 젤랭,멜로/로맨스|코미디,프랑스|벨기에,,
20199581,13430495940,1604127,닥터 두리틀,로버트 다우니 주니어|톰 홀랜드|라미 말렉|안토니오 반데라스|마리옹 꼬띠아르,스티븐 개건,판타지|어드벤처,미국,,
20199623,63003760,7647,고양이 여행 리포트,후쿠시 소타|타카하타 미츠키|다케우치 유코,미키 코이치로,드라마,일본,,
20199736,85083950,12213,프렌즈: 둥지탈출,,크리스찬 하스|안드레아 블록,애니메이션|어드벤처|코미디,독일,,
20199814,12304850,1572,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,,히시다 마사카즈,애니메이션,일본,,
20199815,26447240,3395,밥정,임지호|김순규,박혜령,다큐멘터리|드라마,한국,,(주)하얀소엔터테인먼트
20199816,14722792440,1715630,담보,성동일|하지원|김희원|박소이|김재화,강대규,드라마,한국,,(주)제이케이필름|(주)레드로버|(주)씨제이이엔엠|(주)영화사연
20199822,758721060,86982,더 보이,잭슨 A. 던|엘리자베스 뱅크스|데이빗 덴맨,데이빗 야로베스키,공포(호러)|SF,미국,,
20199842,4955643540,568180,인비저블맨,엘리자베스 모스|알디스 호지,리 워넬,공포(호러),미국,,
20199867,245447360,33478,프란치스코 교황 : 맨 오브 히스 워드,프란치스코,빔 벤더스,다큐멘터리,이탈리아|스위스|독일|프랑스,,
20199883,10978805500,1228551,오케이 마담,엄정화|박성웅|이상윤|배정남|이선빈,이철하,코미디|액션,한국,,올픽처스 주식회사|(주)사나이픽처스
20199923,75004000,8518,라플라스의 마녀,사쿠라이 쇼|히로세 스즈|후쿠시 소타|타마키 히로시|릴리 프랭키,미이케 다카시,미스터리|스릴러,일본,,
20199949,71190540,8991,벤 이즈 백,줄리아 로버츠|루카스 헤지스|캐서린 뉴튼|코트니 B. 반스,피터 헤지스,드라마,미국,,
20199950,45266432110,5234641,조커,호아킨 피닉스|재지 비츠|로버트 드 니로|프란시스 콘로이|브렛 컬렌,토드 필립스,액션|드라마|스릴러,미국,,
20199951,3906858030,471266,애나벨 집으로,패트릭 윌슨|베라 파미가|맥케나 그레이스|매디슨 아이스먼,게리 도버먼,공포(호러)|미스터리|스릴러,미국,,
20199954,18954490,8491,해피타임 스파이,멜리사 맥카시|엘리자베스 뱅크스|마야 루돌프,브라이언 핸슨,코미디|범죄|미스터리,미국,,
20199981,1489224580,211012,눈의 여왕4,양정화|박지윤|임채헌|박영재|민승우,로버트 렌스|알렉세이 트시칠린,애니메이션|가족|판타지|어드벤처,러시아,,
20200083,30406520,3677,해피 디 데이,바네사 허진스|핀 울프하드|에바 롱고리아|니나 도브레브,켄 마리노,코미디|드라마|멜로/로맨스,미국,,
20200142,25790620200,2743360,소방관,주원|곽도원|유재명|이유영|김민재,곽경택,드라마,한국,,주식회사 에스크로드|(주)아센디오
20200144,1063000,1045,기묘한 이야기: 리플레이,,,어드벤처|공포(호러),미국,,
20200145,22052000,4750,할로윈: 살인마 잭,,앤드류 존스,공포(호러),영국,,
20200154,1713134498,178959,킬링 로맨스,이하늬|이선균|공명|배유람|심달기,이원석,코미디,한국,,(주)영화사 이창|쇼트케이크(주)
20200162,610628700,71799,소년시절의 너,주동우,증국상,멜로/로맨스|드라마|범죄|가족,중국,,
20200200,143923600,17582,추억의 검정고무신,박지윤|오인실|유해무|손정아|박영재,송정율,애니메이션,한국,,(주)대교 미디어콘텐츠사업본부
20200246,186280440,22748,부활: 그 증거,권오중|이성혜|이용규|이어령|천정은,김상철,다큐멘터리,한국,,파이오니아21
20200294,2550571420,277525,런,사라 폴슨|팻 힐리|키에라 앨런,아니쉬 차간티,미스터리|스릴러,미국,,
20200361,50583500,7007,"아무튼, 아담",아론 폴|레나 올린|섀넌 루치오,,드라마,미국,,
20200419,11661210,1246,맹크,게리 올드만|아만다 사이프리드|릴리 콜린스|알리스 하워드|찰스 댄스,데이빗 핀처,드라마,미국,,
20200471,6418580,676,스웨그,니엘|최규진|이보림|김선아|정애연,임성관,드라마,한국,,(주)퍼플스트로우필름
20200475,26047840,3354,로그,메간 폭스|필립 윈체스터,M.J. 버세트,액션,미국,,
20200491,538355940,69761,빅샤크3: 젤리몬스터 대소동,정의한|원에스더|김진홍|김경희|손선영,신우,애니메이션,중국,,
20200554,208674410,24015,더 프롬,메릴 스트립|제임스 코든|니콜 키드먼|앤드류 라넬스|아리아나 데보스,라이언 머피,코미디|뮤지컬,미국,,
20200583,77115240,8565,요가학원 : 죽음의 쿤달리니,이채영|최철호|조정민|간미연|한세민,김지한|전재홍,공포(호러),한국,,(주)트리니티엔터테인먼트|오퍼스픽쳐스(유)
20200601,37323620,4634,1942: 언노운 배틀,,,전쟁,러시아,,
20200622,4386148187,462096,소년들,설경구|유준상|진경|허성태|염혜란,정지영,드라마|범죄,한국,,(주)아우라픽처스|(주)씨제이이엔엠
20200749,186192500,21803,파리의 인어,,마티아스 마르지유,멜로/로맨스|판타지,프랑스,,
20200774,13923480,1619,블랙아웃 : 인베이젼 어스,알렉세이 차도프|피요트르 피오도로프,예고르 바라노프,SF|액션,러시아,,
20200802,5184900,1021,킬 스위치,댄 스티븐스|베레니스 말로에,,SF,미국,,
20200836,44154280,5173,트로이 디렉터스 컷,브래드 피트|에릭 바나|올랜도 블룸,볼프강 페터젠,전쟁|액션|드라마,미국,,플랜 비 엔터테인먼트|워너 브러더스 픽쳐스
20200845,187655020,22747,비바리움,제시 아이젠버그|이모겐 푸츠,,미스터리|SF|공포(호러),미국|덴마크|벨기에|아일랜드,,
20200846,19405000,2441,부산행:익스텐디드,공유|정유미|마동석|김수안|최우식,연상호,액션|스릴러,한국,,(주)영화사레드피터
20200883,51538120,5944,미드나이트 스카이,조지 클루니|펠리시티 존스|데이빗 오예로워|카일 챈들러|데미안 비쉬어,조지 클루니,드라마|판타지|SF,미국,,
20200936,64449730,7502,리플레이,조 퍼디|앰버 루바스|크리샤 페어차일드,데이비드 하인즈,드라마|뮤지컬,미국,,
20201002,1673427570,186647,조제,한지민|남주혁|허진|박예진|조복래,김종관,멜로/로맨스|드라마,한국,,볼미디어(주) 
20201051,14799000,2073,작은 소망,왕대륙|팽욱창,전우성,코미디,대만|중국,,
20201052,36501690,4183,그리고 우린 춤을 추었다,레반 겔바키아니|바치 발리시빌리|아나 자바히슈빌리,레반 아킨,드라마,프랑스,,
20201105,7655970,905,극장판 기븐,야노 쇼고|우치다 유우마|나카자와 마사토모|에구치 타쿠야,야마구치 히카루,애니메이션|멜로/로맨스,일본,,
20201122,18339079070,1986083,테넷,존 데이비드 워싱턴|로버트 패틴슨|엘리자베스 데비키|애론 테일러 존슨|마이클 케인,크리스토퍼 놀란,액션|SF,미국,,
20201123,448181750,51288,프리키 데스데이,빈스 본|캐서린 뉴튼,크리스토퍼 랜던,코미디|공포(호러),미국,,
20201174,94049660,11066,언플랜드,애슐리 브래처|로비아 스캇|브룩스 라이언|엠마 엘리 로버츠|자레드 랏츠,척 콘젤만|캐리 솔로몬,드라마,미국,,
20201221,5317000,1036,컨택트 2020,,,SF|미스터리,미국,,
20201265,173340460,19945,팬데믹,프리다 핀토|레슬리 오덤 주니어,,스릴러,미국,,
20201287,1008507640,126993,애니멀 크래커,존 크래신스키|에밀리 블런트|대니 드비토|이안 맥켈런|실베스터 스탤론,토니 밴크로프트,애니메이션|어드벤처|가족|판타지,미국,,
20201502,538602730,68686,유미의 세포들 더 무비,윤아영|신범식|송하림|안소이|사문영,,애니메이션,한국,,(주)로커스|스튜디오엔(주)
20201687,855879400,100794,기기괴괴 성형수,문남숙|장민혁|조현정|김보영|최승훈,조경훈,공포(호러)|스릴러,한국,,(주)에스에스애니멘트 |(주)스튜디오 애니멀
20201803,43379400,5467,소년 아메드,클레어 보드손|이디르 벤 아디|올리비에 보노|미리암 아케듀|클레어 보드손,장 피에르 다르덴|뤽 다르덴,드라마,프랑스,,
20201841,56974500,7291,부활,,구수환,다큐멘터리,한국,,(주)중헌홀딩스
20201968,324596250,36064,반교: 디텐션,왕정|증경화|부맹백,존 쉬,공포(호러),기타,,
20202026,1574142500,153522,마루이 비디오,서현우|조민경|임한성|안현빈|안민영,윤준형,미스터리|공포(호러),한국,,(주)발포플랜|(주)브라더픽처스
20202103,39752400,4659,비독: 파리의 황제,뱅상 카셀|올가 쿠릴렌코|오거스트 딜|드니 라방,장-프랑소와 리셰,액션|범죄|드라마,프랑스,,
20202128,98961220,12357,100% 울프: 푸들이 될 순 없어,,알렉스 스타더만,애니메이션,호주,,
20202201,10360000,1250,아디오스,마리오 카사스|나탈리아 드 몰리나,파코 카베자스,액션|스릴러,스페인,,
20202203,183599250,23817,에이바,제시카 차스테인|콜린 파렐|존 말코비치,테이트 테일러,액션|범죄|드라마,미국,,
20202204,58977280,7334,더 렌탈 : 소리없는 감시자,댄 스티븐스|알리슨 브리|셰일라 밴드,데이브 프랑코,공포(호러)|스릴러,미국,,
20202247,3632050188,388075,싱글 인 서울,이동욱|임수정|이솜|장현성|김지영,박범수,멜로/로맨스|코미디,한국,,(주)디씨지플러스|(주)명필름|(주)인사이트필름
20202281,982159240,120580,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,박영남|김환진|강희선|여민정|정유미,하시모토 마사카즈,애니메이션,일본,,
20202341,318034550,37760,아웃포스트,스콧 이스트우드|케일럽 랜드리 존스|올랜도 블룸,로드 루리,전쟁|드라마,미국,,
20202366,133503500,15293,800,강무,관후,전쟁|액션,중국,,
20202368,38202910,4317,"내 어깨 위 고양이, 밥 2",루크 트레더웨이,찰스 마틴 스미스,가족|드라마,영국,,
20202381,24739540,2922,주식회사 스페셜액터스,오오사와 카즈토|코노 히로키|후지 타쿠야,우에다 신이치로,코미디,일본,,
20202442,9357720,1133,극장판 시로바코,,미즈시마 츠토무,애니메이션|드라마,일본,,
20202502,267011730,31683,애프터: 그 후,히어로 파인즈 티핀|조세핀 랭포드|딜런 스프라우즈,로저 컴블,멜로/로맨스|드라마,미국,,
20202601,19093000,2845,렛 힘 고,케빈 코스트너|다이안 레인|레슬리 맨빌|제프리 도노반|부부 스튜어트,토마스 베주차,범죄|스릴러|드라마,미국,,
20202611,24251360,2636,지옥의 묵시록 파이널 컷,말론 브란도|로버트 듀발|마틴 쉰,프란시스 포드 코폴라,전쟁|드라마,미국,,
20202647,40345470,5362,나이팅게일,샘 클라플린,제니퍼 켄트,스릴러,호주,,
20202684,992711120,114823,언힌지드,러셀 크로우|카렌 피스토리우스|가브리엘 베이트먼|지미 심슨,데릭 보트,스릴러|범죄,미국,,
20202703,79286900,10380,뱅가드,성룡|양양,당계례,액션,중국,,
20202961,59762460,7038,고스트 오브 워,브렌튼 스웨이츠|스카이라 애스틴|카일 갈너|앨런 리치슨,에릭 브레스,미스터리|공포(호러)|스릴러,영국,,
20203027,16024700,1715,프리키 데스데이 순한맛,빈스 본|캐서린 뉴튼,크리스토퍼 랜던,코미디|공포(호러),미국,,
20203237,36601950,4156,아무도 없다,줄스 윌콕스|마크 멘차카|안소니 힐드,존 하이암스,스릴러,미국,,
20203303,6434900,850,지니어스 독,메간 폭스|조쉬 더하멜|가브리엘 베이트먼,길 정거,코미디|드라마,미국,,
20203461,83136860,10015,시크릿 가든,딕시 에저릭스|콜린 퍼스|줄리 월터스,마크 먼든,드라마|가족|판타지,영국,,
20203557,9412641272,985470,그녀가 죽었다,변요한|신혜선|이엘|전정일,김세휘,미스터리|스릴러,한국,,엔진 필름
20203561,5106000,1014,O.J. 심슨 사건 파일,미나 수바리|닉 스탈,다니엘 패런즈,스릴러,미국,,
20203701,16837770,2197,사랑이 눈뜰 때,알렉 볼드윈|데미 무어,마이클 메일러,드라마|멜로/로맨스,미국,,
20203702,41701611054,4225642,노량: 죽음의 바다,김윤석|백윤식|정재영|허준호|김성규,김한민,사극|액션,한국,,(주)빅스톤픽쳐스
20203842,686471120,75739,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,스기야마 노리아키|시타야 노리코,스도 토모노리,애니메이션|액션|판타지,일본,,
20203863,17443561660,1867260,승부,이병헌|유아인|고창석|현봉식|문정희,김형주,드라마,한국,,(주)영화사 월광
20203921,52077000,6561,슈퍼스타 뚜루,이다은|김보나|서반석,,뮤지컬|애니메이션,스페인,,
20203936,43873480,5399,마이 리틀 포니: 레인보우 로드 트립,박지윤|이영란|김율|여민정|조경이,,애니메이션|어드벤처,미국,,
20203961,179238560,21173,극장판 원피스 스탬피드,,,애니메이션,일본,,
20204008,2768723520,324026,그린랜드,제라드 버틀러|모레나 바카린,릭 로먼 워,액션|스릴러,미국,,
20204098,64530100,7217,안티고네,나에마 리치|안토니 데스로체|폴 듀셋,소피 드라스프,드라마|범죄,캐나다,,
20204107,696919000,84956,주디,르네 젤위거,루퍼트 굴드,드라마|멜로/로맨스,영국,,
20204162,42051300,6812,나이트 헌터,헨리 카빌|알렉산드라 다드다리오|벤 킹슬리|스탠리 투치,,액션|범죄|스릴러|드라마,캐나다,,
20204264,33089992713,3374931,콘크리트 유토피아,이병헌|박서준|박보영|김선영|김도윤,엄태화,드라마|기타,한국,,클라이맥스 스튜디오(주)|(주)비에이치 엔터테인먼트
20204271,6438467134,696518,행복의 나라,조정석|이선균|유재명|우현|이원종,추창민,드라마,한국,,(주)파파스필름|오스카10스튜디오
20204340,152712100,18142,시원찮은 그녀를 위한 육성방법 피날레,마츠오카 요시츠구,,애니메이션|드라마,일본,,
20204342,153025860,18217,캣츠토피아,더못 멀로니|유민상|오나미|박지현,게리 왕,판타지|애니메이션,중국,,
20204432,176370990,19288,애비규환,정수정|장혜진|최덕문|이해영|강말금,최하나,드라마|코미디,한국,,(주)아토|(주)모토
20204501,128423720,9382,레미제라블: 뮤지컬 콘서트,마이클 볼|알피 보,제임스 파우웰,뮤지컬,미국,,
20204546,24857500,3902,엠마,안야 테일러 조이|자니 플린|미아 고스|빌 나이|미란다하트,어텀 드 와일드,코미디|드라마|멜로/로맨스,영국,,
20204644,1539652340,181559,밤쉘: 세상을 바꾼 폭탄선언,샤를리즈 테론|니콜 키드먼|마고 로비,제이 로치,드라마,미국|캐나다,,
20204681,208118000,22973,더 보이 2: 돌아온 브람스 ,케이티 홈즈|크리스토퍼 컨버리|오와인 예만|랄프 아인슨,윌리엄 브렌트 벨,공포(호러)|미스터리|스릴러,미국,,
20204684,1103268500,125355,브레이크 더 사일런스: 더 무비,김남준|김석진|민윤기|정호석|박지민,박준수,다큐멘터리,한국,,(주)하이브
20204741,162368260,19016,비밀정보원: 인 더 프리즌 ,로자먼드 파이크|조엘 킨나만|커먼|아나 디 아르마스|클라이브 오웬,안드레아 디 스테파노,범죄|스릴러,영국,,
20204791,1087443700,126184,다크 워터스 ,마크 러팔로|앤 해서웨이|팀 로빈스|빌 캠프|빅터 가버,토드 헤인즈,드라마,미국,,
20205001,47202670,5580,도망친 여자,김민희|서영화|송선미|김새벽|권해효,홍상수,드라마,한국,,(주)영화제작전원사 
20205096,99219080,11167,세인트 아가타 ,사브리나 컨|캐롤린 헨니시|트린 밀러,대런 린 보우즈만,공포(호러)|스릴러,미국,,
20205146,5525320,2023,아메리칸 잡,트래비스 핌멜|포레스트 휘테커|윌리엄 피츠너|레이첼 테일러,마크 스티븐 존슨,범죄|드라마,미국,,
20205163,102048990,10873,마틴 에덴,루카 마리넬리,피에트로 마르첼로,드라마|멜로/로맨스,이탈리아,,
20205190,12334360,1430,사랑이 뭘까,키시이 유키노|나리타 료|에구치 노리코,이마이즈미 리키야,멜로/로맨스|드라마,일본,,
20205216,23282700,2673,호프,스텔란 스카스가드|안드레아 베인 호픽,마리아 소달,드라마,기타,,
20205262,589778800,67975,엽문4: 더 파이널,견자단|오월|오건호|스콧 앳킨스,엽위신,액션|드라마,홍콩,,
20205284,24959300,3108,매지컬: 공주를 웃겨라,박지윤|남도형|장광|박상훈|이봉준,정윤철,애니메이션,한국,,애니투아트(주)
20205321,6237000,765,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,,히시다 마사카즈,애니메이션,일본,,
20205402,1110798520,144410,트롤: 월드 투어,안나 켄드릭|저스틴 팀버레이크,월트 도른|데이빗 P.스미스,애니메이션|어드벤처|코미디,미국,,
20205481,650497020,73341,에어로너츠,펠리시티 존스|에디 레드메인|히메쉬 파텔,톰 하퍼,드라마|어드벤처,영국|미국,,
20205525,11139000,1790,장마,이은택,음정현|이용남,다큐멘터리,한국,,영화사 무명
20205529,38069000,6962,그링고,데이빗 오예로워|샤를리즈 테론|조엘 에저튼|아만다 사이프리드|탠디 뉴튼,내쉬 에드게톤,액션|코미디|드라마,미국,,
20205663,53540280,6751,엘라 벨라 빙고: 친구 찾기 대작전,잭 피셔,아틀 솔버그 블락세트|프랭크 모스볼드,애니메이션,노르웨이,,
20205708,350996260,41739,스케어리 스토리:어둠의 속삭임 ,딘 노리스,안드레 외브레달,판타지|공포(호러),미국,,
20205841,116349640,13285,더 터닝 ,맥켄지 데이비스|핀 울프하드,플로리아 시지스몬디,미스터리|공포(호러),미국,,
20205902,56920280,6723,신과 나: 100일간의 거래,,팍품 웡품,미스터리|스릴러|판타지,기타,,
20205969,48487500,6033,걸후드,카리자 투레|아사 실라|마리투 투레|린지 카라모,셀린 시아마,드라마,프랑스,,
20205970,84073332,9910,워터 릴리스,아델 에넬|폴린 아콰르|루이즈 블라쉬르,셀린 시아마,드라마|멜로/로맨스,프랑스,,
20205980,177618450,22590,테슬라,에단 호크|이브 휴슨|조쉬 해밀톤|짐 개피건|카일 맥라클란,마이클 알메레이다,드라마,미국,,
20206021,225719000,25698,건즈 아킴보,다니엘 래드클리프|사마라 위빙,제이슨 레이 하우덴,액션,영국,,
20206062,690129180,86080,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,이선호|홍시호,유야마 쿠니히코|사카키바라 모토노리,애니메이션,일본,,
20206141,15344720,1889,바이올렛 에버가든 – 영원과 자동 수기 인형 -,이시카와 유이|코토부키 미나코,후지타 하루카,애니메이션,일본,,
20206165,29115140,3717,이누야시키 : 히어로 VS 빌런,키나시 노리타케|사토 타케루,사토 신스케,SF|드라마|액션,일본,,
20206178,57135820,7739,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,김은아|소연|홍진욱|남도형,시바타 히로키,애니메이션,일본,,
20206190,291000140,33380,서치 아웃,이시언|김성철|허가윤|김서연|주시현,곽정,스릴러,한국,,(주)디엔와이
20206258,4948300,968,송 오브 러브,,,드라마|뮤지컬,기타,,
20206259,4846000,959,위 섬온 더 다크니스,,,공포(호러)|스릴러,미국,,
20206362,181275500,21105,"어디갔어, 버나뎃",케이트 블란쳇|빌리 크루덥,리차드 링클레이터,코미디|드라마,미국,,
20206402,238284700,26291,오픈 더 도어 ,블라디미르 브도비첸코프,올가 고로데츠카야,공포(호러)|스릴러,러시아,,
20206424,83935440,10673,사랑하고 있습니까,김소은|성훈|김선웅|김소혜|판도,김정권,판타지|멜로/로맨스,한국,,(주)강철필름
20206441,450775900,52724,마이 스파이,데이브 바티스타|클로이 콜먼|켄 정|크리스틴 스칼,피터 시걸,액션|코미디,미국,,
20206446,182965300,20335,n번째 이별 중,에이사 버터필드|소피 터너,,멜로/로맨스|코미디,미국,,
20206447,67502580,7729,라라걸,테레사 팔머|샘 닐|설리반 스탭플턴,레이첼 그리피스,드라마,호주,,
20206547,467986490,55030,극장판 바이올렛 에버가든,,이시다테 타이치,애니메이션|드라마|판타지,일본,,
20206588,380700600,47195,극장판 미니특공대: 햄버거괴물의 습격,엄상현|양정화|이소영|전태열|신용우,이영준,애니메이션|액션,한국,,(주)에스에이엠지엔터테인먼트
20206679,4956500,538,공포체험라디오 4DX,,서정희,공포(호러),한국,,씨지브이 아이스콘|씨제이포디플렉스 주식회사
